artist_id,artist_name,track_id,track_name,album_id,album_name
06HL4z0CvFAxyc27GXpf02,Taylor Swift,2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,2F3N9tdombb64aW6VtZOdo,Down Bad,1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,1NAmidJlEaVgA3MpcPFYGq,Lover
06HL4z0CvFAxyc27GXpf02,Taylor Swift,3Vevii7qKqrmW8CcyzBHDl,"So Long, London",1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
06HL4z0CvFAxyc27GXpf02,Taylor Swift,3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,1Mo4aZ8pdj6L1jx8zSwJnt,THE TORTURED POETS DEPARTMENT
0C8ZW7ezQVs4URX5aX7Kqx,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),0nayxjaX54Frd7GsZq6Pbs,Rave & Roses Ultra
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,3YPFaTR7WMi1Hd4NVKdCJx,Rare
0C8ZW7ezQVs4URX5aX7Kqx,Kygo,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),4VNy5ifZtW3E9SgffbGEti,It Ain't Me
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,6iF4RgIjDvDqyW13PezSj3,Single Soon,6EejduBuRYb7rzJaD2YCqO,Single Soon
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,0tBbt8CrmxbjRP0pueQkyU,Wolves,5gQZvWM1o8NkQndueJtZcP,Wolves
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,63mdJr3NMY3wReOkNE6c6W,People You Know,3YPFaTR7WMi1Hd4NVKdCJx,Rare
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,2fB5YRuD88drKpCXQOAk03,Love On,7I7rbWQoLZ7PrTMsRfocpL,Love On
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,3N7eWDCvfWv34xWNohdHjO,Back To You (From 13 Reasons Why – Season 2 Soundtrack)
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),3x97AnoAAIBGJuqZSTtVte,Fetish (feat. Gucci Mane)
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,1BZG99C7Co1r6QUC3zaS59,Same Old Love,7lDBDk8OQarV5dBMu3qrdz,Revival (Deluxe)
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,1kuGVB7EU95pJObxwvfwKS,vampire,1xJHno7SmdVtZAtXbdbDZp,GUTS
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,1D06fz3cuob62ysTS8k6gu,GUTS (spilled)
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,traitor,6s84u2TUpR3wdUv4NgKA2j,SOUR
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,deja vu,6s84u2TUpR3wdUv4NgKA2j,SOUR
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,drivers license,6s84u2TUpR3wdUv4NgKA2j,SOUR
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,good 4 u,6s84u2TUpR3wdUv4NgKA2j,SOUR
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,5JCoSi02qi3jJeHdZXMmR8,favorite crime,6s84u2TUpR3wdUv4NgKA2j,SOUR
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2tGvwE8GcFKwNdAXMnlbfl,happier,6s84u2TUpR3wdUv4NgKA2j,SOUR
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,1xJHno7SmdVtZAtXbdbDZp,GUTS
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,5Jh1i0no3vJ9u4deXkb4aV,so american,1D06fz3cuob62ysTS8k6gu,GUTS (spilled)
6jJ0s89eD6GaHleKKya26X,Katy Perry,3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream
6jJ0s89eD6GaHleKKya26X,Katy Perry,4jbmgIyjGoXjY01XxatOx6,Dark Horse,3jB9yFDwRe3KhtGnHXJntk,PRISM
6jJ0s89eD6GaHleKKya26X,Katy Perry,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,0r2BUyPTmpbfuz4rR39mLl,One Of The Boys
6jJ0s89eD6GaHleKKya26X,Katy Perry,1rUQmXEy41tXwHIKFECNTa,Wide Awake,4zLOhyT4XIzyyl7KoSHWcE,Teenage Dream: The Complete Confection
6jJ0s89eD6GaHleKKya26X,Katy Perry,4r6eNCsrZnQWJzzvFh4nlg,Firework,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream
6jJ0s89eD6GaHleKKya26X,Katy Perry,6KOEK6SeCEZOQkLj5M1PxH,California Gurls,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream
6jJ0s89eD6GaHleKKya26X,Katy Perry,6hkOqJ5mE093AQf2lbZnsG,The One That Got Away,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream
6jJ0s89eD6GaHleKKya26X,Katy Perry,27tNWlhdAryQY04Gb2ZhUI,Roar,3jB9yFDwRe3KhtGnHXJntk,PRISM
6jJ0s89eD6GaHleKKya26X,Katy Perry,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream
6jJ0s89eD6GaHleKKya26X,Katy Perry,005lwxGU1tms6HGELIcUv9,I Kissed A Girl,0r2BUyPTmpbfuz4rR39mLl,One Of The Boys
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),5EYKrEDnKhhcNxGedaRQeK,eternal sunshine
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2o1pb13quMReXZqE7jWsgq,intro (end of the world),5EYKrEDnKhhcNxGedaRQeK,eternal sunshine
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,5D34wRmbFS29AjtTOP2QJe,"yes, and?",5EYKrEDnKhhcNxGedaRQeK,eternal sunshine
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,1Rweq7vNjK4kZBbGrmxQsl,bye,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine
66CXWjxzNUsdJxJ2JdwvnR,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,35dut3ICqF3NEDkjxfzJJ1,Starboy (Deluxe)
66CXWjxzNUsdJxJ2JdwvnR,The Weeknd,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,4ZyeHIgdujClXSjC2cSqSb,After Hours (Deluxe)
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,7 rings,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next"
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,7xoUc6faLbCqZO6fQEYprd,One Last Time,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe)
6KImCVD70vtIoJWnq6nGn3,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,5r36AJ6VOJtp00oxSkBZ5h,Harry's House
6KImCVD70vtIoJWnq6nGn3,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,7xV2TzoaVc0ycW7fwBwAml,Fine Line
6KImCVD70vtIoJWnq6nGn3,Harry Styles,3jjujdWJ72nww5eGnfs2E7,Adore You,7xV2TzoaVc0ycW7fwBwAml,Fine Line
6KImCVD70vtIoJWnq6nGn3,Harry Styles,1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,5r36AJ6VOJtp00oxSkBZ5h,Harry's House
6KImCVD70vtIoJWnq6nGn3,Harry Styles,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,1FZKIm3JVDCxTchXDo5jOV,Harry Styles
6KImCVD70vtIoJWnq6nGn3,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,Falling,7xV2TzoaVc0ycW7fwBwAml,Fine Line
6KImCVD70vtIoJWnq6nGn3,Harry Styles,6uvh0In7u1Xn4HgxOfAn8O,Matilda,5r36AJ6VOJtp00oxSkBZ5h,Harry's House
6KImCVD70vtIoJWnq6nGn3,Harry Styles,6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,7xV2TzoaVc0ycW7fwBwAml,Fine Line
6KImCVD70vtIoJWnq6nGn3,Harry Styles,45S5WTQEGOB1VHr1Q4FuPl,Golden,7xV2TzoaVc0ycW7fwBwAml,Fine Line
6KImCVD70vtIoJWnq6nGn3,Harry Styles,0rzaRSujxA0bKyjJl6vHYq,Satellite,5r36AJ6VOJtp00oxSkBZ5h,Harry's House
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2H2ytI7ompfNmRkI2sq8Uk,I LUV IT (feat. Playboi Carti),32kJxu3atkwQVZ6iOjw7UB,I LUV IT (feat. Playboi Carti)
4nDoRrQiYLoBzwC5BhVJzF,Shawn Mendes,6v3KW9xbzN5yKLt9YKDYA2,Señorita,0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe)
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2ogKhhoMClkFXek7ZgxAhN,Shameless,3Vsbl0diFGw8HNSjG8ue9m,Romance
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),2vD3zSQr8hNlg0obNel4TE,Camila
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),4urxMitPAkjyey14LeuWSX,Familia
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,2vD3zSQr8hNlg0obNel4TE,Camila
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,6G53gri09h5KXRegSCcWy9,HE KNOWS (feat. Lil Nas X),5lFg9dwFRS88AOY22qwki2,HE KNOWS (feat. Lil Nas X)
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),3Vsbl0diFGw8HNSjG8ue9m,Romance
4nDoRrQiYLoBzwC5BhVJzF,Shawn Mendes,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,6sUOosXuYt0oUeczJRbedZ,Handwritten
4nDoRrQiYLoBzwC5BhVJzF,Ed Sheeran,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5O2P9iiztwhomNh8xkR9lJ,Night Changes,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,6cunQQ7YZisYOoiFu2ywIq,Up All Night
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,3NLnwwAQbbFKcEcV8hDItk,Perfect,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,1dQQ2QlnvXUehsRUrukKmf,Right Now,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,3JjnGLK8IxkNLvo8Lb3KOM,18,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,2afCBiru10AFckfOa49wIa,You & I,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,6Kssm2LosQ0WyLukFZkEG5,Demi
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,56yYgfX6M5FlpETfyZSHkn,Confident
6S2OmqARrzebs0tKUEyXyp,Luis Fonsi,0mlAOSILGRys2IbvyOT5VJ,Échame La Culpa,5C0YLr4OoRGFDaqdMQmkeH,VIDA
6S2OmqARrzebs0tKUEyXyp,Clean Bandit,3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition)
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,5Mu891tmjTbt64meovPSuf,Tell Me You Love Me
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,3DXXKDbbZKyAZfNb96ST3q,Confident,56yYgfX6M5FlpETfyZSHkn,Confident
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,6Kssm2LosQ0WyLukFZkEG5,Demi
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,1ypH0eU9RcE6wngSGSqmeY,Unbroken
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,0hCQZfphHl18vUhh0hB41f,"This Is Me - From ""Camp Rock""",6IaStDegtGslQ7C2PQRfgl,"Disney 2000s, Vol. 1"
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,3by8IfnW9dZ2t4pZw1WVxz,Stone Cold,56yYgfX6M5FlpETfyZSHkn,Confident
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,0QHEIqNKsMoOY5urbzN48u,Made You Look,4LVa9bljQRvLYpWr8qyaXs,Takin' It Back
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,3t7MOVjzXyqT7vPw4eNrAV,Been Like This,6z4pHWfbnVhZSu8uwKTTic,Been Like This
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe)
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe)
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe)
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,0l0CvurVUrr2w3Jj1hOVFc,NO,08eweM0IZoZPCCxODbrMoL,Thank You (Deluxe Version)
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',6C2AXbI5gZZ0eEFEQY83yH,Better When I'm Dancin'
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,3KwwE4sgCzMaKWq6QBebmX,Me Too,08eweM0IZoZPCCxODbrMoL,Thank You (Deluxe Version)
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,24N1h7w6arNjmwuUFk0lc4,To The Moon,2G2P07ht3IeibH1sa9p08r,To The Moon
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe)
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75,Espresso,5quMTd5zeI9yW5UDua8wS4,Espresso
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,2Zo1PcszsT9WQ0ANntJbID,Feather,2g4aJTa5ejGpp0O0GKzWAQ,emails i can’t send fwd:
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,6dgUya35uo964z7GZXM07g,Nonsense,5kDmlA2g9Y1YCbNo2Ufxlz,emails i can't send
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,32FhTAAjKZaBein150o3Px,because i liked a boy,5kDmlA2g9Y1YCbNo2Ufxlz,emails i can't send
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,59tskctgqUmjCWAwhzYAFm,Looking at Me,19KilSbbeHRFFZM7ChwTdP,Singular Act II
74KM79TiuVKeVCqs8QtB0B,Alan Walker,3BomnHfqKZCdPJC9bkGBjE,On My Way,3KrkQ77DF9OUB0aOzKFYOF,World Of Walker
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,4Wos0h9ECU2Z3oJMTQxpbc,Read your Mind,5kDmlA2g9Y1YCbNo2Ufxlz,emails i can't send
74KM79TiuVKeVCqs8QtB0B,girl in red,34qaGPDvfWqp3F4iD5nGhf,You Need Me Now? (feat. Sabrina Carpenter),5QaKu3YoUJNglyaKixaegf,I'M DOING IT AGAIN BABY!
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,2qLyo5FeWquE7HBUbcVnEy,emails i can’t send,5kDmlA2g9Y1YCbNo2Ufxlz,emails i can't send
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,6Alp15t6urC4opjJiyOqZu,Vicious,5kDmlA2g9Y1YCbNo2Ufxlz,emails i can't send
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,7DSAEUvxU8FajXtRloy8M0,Flowers,5DvJgsMLbaR1HmAI6VhfcQ,Endless Summer Vacation
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,64aKkqxc3Ur2LYIKeS5osS,The Time Of Our Lives
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,1daDRI9ahBonbWD8YcxOIB,Angels Like You,5BRhg6NSEZOj0BR6Iz56fR,Plastic Hearts
5YGY8feqx7naU7z4HrwZM6,Beyoncé,6zuPQl2RVqQ4y5nAH61CFC,II MOST WANTED,2m1enA3YrMLVvR3q0MqLpL,COWBOY CARTER
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version)
5YGY8feqx7naU7z4HrwZM6,Mark Ronson,02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),6vdLdzihSWxV8FgWU2GSvA,Late Night Feelings
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version)
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,41WQUSINanQHfhfKpFDsms,Used To Be Young,5DvJgsMLbaR1HmAI6VhfcQ,Endless Summer Vacation
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,4lY1aUZ6VaApDv7p7lUtuE,The Climb,6IaStDegtGslQ7C2PQRfgl,"Disney 2000s, Vol. 1"
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),5BRhg6NSEZOj0BR6Iz56fR,Plastic Hearts
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe)
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,1ne2D0NxoGyZd31gAM4HNd,Illuminate
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,6v3KW9xbzN5yKLt9YKDYA2,Señorita,0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe)
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,Stitches,6sUOosXuYt0oUeczJRbedZ,Handwritten
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,0AS63m1wHv9n4VVRizK6Hc,Mercy,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe)
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe)
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,6ZuahEctZD6w75peme58hm,Wonder,3Lp4JKk2ZgNkybMRS3eZR5,Wonder
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,2VP96XdMOKTXefI8Nui23s,Shawn Mendes
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,6sUOosXuYt0oUeczJRbedZ,Handwritten
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,4EGVr9mSwFPoqvDMkiahJp,When You're Gone
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5b5cPscqVEMChvDqscVw26,Training Season,1Mo92916G2mmG7ajpmSVrc,Radical Optimism
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6D8y7Bck8h11byRY88Pt2z,Houdini,1Mo92916G2mmG7ajpmSVrc,Radical Optimism
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5q0EXnBYyeCdXD72FzJxH0,Illusion,1Mo92916G2mmG7ajpmSVrc,Radical Optimism
6M2wZ9GZgrQXHCFfjv46we,Elton John,7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,7wHczdY0ek3FHnfVhk10om,The Lockdown Sessions
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,5cH7FqB7JD5q1tJXJ7FHYu,Dance The Night (From Barbie The Album)
6M2wZ9GZgrQXHCFfjv46we,Calvin Harris,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa)
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,7fJJK56U9fHixgO0HQkhtI,Future Nostalgia
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7b6sWLSnbZhSIeqNGrJ4py,These Walls,1Mo92916G2mmG7ajpmSVrc,Radical Optimism
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),5lKlFlReHOLShQKyRv6AL9,Future Nostalgia
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,New Rules,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe)
1uNFoZAHBGtllmzznpCI3s,The Kid LAROI,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6I3mqTwhRpn34SLVafSH7G,Ghost,5dGWwsZ9iB2Xc3UKR0gif2,Justice
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe)
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,5cxMa6oLINJzmZ8lF7wWQN,Believe
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF,Sorry,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe)
1uNFoZAHBGtllmzznpCI3s,Billie Eilish,69u7FJV6RIbQS3VuqLPSwl,bad guy,7zdGgPQSqb6FOBneFI23y0,Playlist for Gamers
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6epn3r7S14KUqlReYr77hA,Baby,3BmcYMh0KYsimWL6p2gPa9,My World 2.0
1uNFoZAHBGtllmzznpCI3s,Sean Kingston,4Yaw2PmyOETOnEM3TCf98I,Eenie Meenie - Radio Version,6DOZI2LfBRYHRhZV21LrOu,Eenie Meenie EP
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe)
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),5dGWwsZ9iB2Xc3UKR0gif2,Justice
